bartoc,uri,label
http://bartoc.org/en/taxonomy/term/11006,http://dewey.info/class/376/e23/,
http://bartoc.org/en/taxonomy/term/11007,http://dewey.info/class/377/e23/,
http://bartoc.org/en/taxonomy/term/11008,http://dewey.info/class/378/e23/,
http://bartoc.org/en/taxonomy/term/11009,http://dewey.info/class/379/e23/,
http://bartoc.org/en/taxonomy/term/11010,http://dewey.info/class/381/e23/,
http://bartoc.org/en/taxonomy/term/11011,http://dewey.info/class/382/e23/,
http://bartoc.org/en/taxonomy/term/11012,http://dewey.info/class/383/e23/,
http://bartoc.org/en/taxonomy/term/11013,http://dewey.info/class/384/e23/,
http://bartoc.org/en/taxonomy/term/11014,http://dewey.info/class/385/e23/,
http://bartoc.org/en/taxonomy/term/11015,http://dewey.info/class/386/e23/,
http://bartoc.org/en/taxonomy/term/11016,http://dewey.info/class/387/e23/,
http://bartoc.org/en/taxonomy/term/11017,http://dewey.info/class/388/e23/,
http://bartoc.org/en/taxonomy/term/11018,http://dewey.info/class/389/e23/,
http://bartoc.org/en/taxonomy/term/11019,http://dewey.info/class/391/e23/,
http://bartoc.org/en/taxonomy/term/11020,http://dewey.info/class/392/e23/,
http://bartoc.org/en/taxonomy/term/11021,http://dewey.info/class/393/e23/,
http://bartoc.org/en/taxonomy/term/11022,http://dewey.info/class/394/e23/,
http://bartoc.org/en/taxonomy/term/11023,http://dewey.info/class/395/e23/,
http://bartoc.org/en/taxonomy/term/11024,http://dewey.info/class/396/e23/,
http://bartoc.org/en/taxonomy/term/11025,http://dewey.info/class/397/e23/,
http://bartoc.org/en/taxonomy/term/11026,http://dewey.info/class/398/e23/,
http://bartoc.org/en/taxonomy/term/11027,http://dewey.info/class/399/e23/,
http://bartoc.org/en/taxonomy/term/11028,http://dewey.info/class/401/e23/,
http://bartoc.org/en/taxonomy/term/11029,http://dewey.info/class/402/e23/,
http://bartoc.org/en/taxonomy/term/11030,http://dewey.info/class/403/e23/,
http://bartoc.org/en/taxonomy/term/11031,http://dewey.info/class/404/e23/,
http://bartoc.org/en/taxonomy/term/11032,http://dewey.info/class/405/e23/,
http://bartoc.org/en/taxonomy/term/11033,http://dewey.info/class/406/e23/,
http://bartoc.org/en/taxonomy/term/11034,http://dewey.info/class/407/e23/,
http://bartoc.org/en/taxonomy/term/11035,http://dewey.info/class/408/e23/,
http://bartoc.org/en/taxonomy/term/11036,http://dewey.info/class/409/e23/,
http://bartoc.org/en/taxonomy/term/11037,http://dewey.info/class/411/e23/,
http://bartoc.org/en/taxonomy/term/11038,http://dewey.info/class/412/e23/,
http://bartoc.org/en/taxonomy/term/11039,http://dewey.info/class/413/e23/,
http://bartoc.org/en/taxonomy/term/11040,http://dewey.info/class/414/e23/,
http://bartoc.org/en/taxonomy/term/11041,http://dewey.info/class/415/e23/,
http://bartoc.org/en/taxonomy/term/11042,http://dewey.info/class/416/e23/,
http://bartoc.org/en/taxonomy/term/11043,http://dewey.info/class/417/e23/,
http://bartoc.org/en/taxonomy/term/11044,http://dewey.info/class/418/e23/,
http://bartoc.org/en/taxonomy/term/11045,http://dewey.info/class/419/e23/,
http://bartoc.org/en/taxonomy/term/11046,http://dewey.info/class/421/e23/,
http://bartoc.org/en/taxonomy/term/11047,http://dewey.info/class/422/e23/,
http://bartoc.org/en/taxonomy/term/11048,http://dewey.info/class/423/e23/,
http://bartoc.org/en/taxonomy/term/11049,http://dewey.info/class/424/e23/,
http://bartoc.org/en/taxonomy/term/11050,http://dewey.info/class/425/e23/,
http://bartoc.org/en/taxonomy/term/11051,http://dewey.info/class/426/e23/,
http://bartoc.org/en/taxonomy/term/11052,http://dewey.info/class/427/e23/,
http://bartoc.org/en/taxonomy/term/11053,http://dewey.info/class/428/e23/,
http://bartoc.org/en/taxonomy/term/11054,http://dewey.info/class/429/e23/,
http://bartoc.org/en/taxonomy/term/11055,http://dewey.info/class/431/e23/,
http://bartoc.org/en/taxonomy/term/11056,http://dewey.info/class/432/e23/,
http://bartoc.org/en/taxonomy/term/11057,http://dewey.info/class/433/e23/,
http://bartoc.org/en/taxonomy/term/11058,http://dewey.info/class/434/e23/,
http://bartoc.org/en/taxonomy/term/11059,http://dewey.info/class/435/e23/,
http://bartoc.org/en/taxonomy/term/11060,http://dewey.info/class/436/e23/,
http://bartoc.org/en/taxonomy/term/11061,http://dewey.info/class/437/e23/,
http://bartoc.org/en/taxonomy/term/11062,http://dewey.info/class/438/e23/,
http://bartoc.org/en/taxonomy/term/11063,http://dewey.info/class/439/e23/,
http://bartoc.org/en/taxonomy/term/11064,http://dewey.info/class/441/e23/,
http://bartoc.org/en/taxonomy/term/11065,http://dewey.info/class/442/e23/,
http://bartoc.org/en/taxonomy/term/11066,http://dewey.info/class/443/e23/,
http://bartoc.org/en/taxonomy/term/11067,http://dewey.info/class/444/e23/,
http://bartoc.org/en/taxonomy/term/11068,http://dewey.info/class/445/e23/,
http://bartoc.org/en/taxonomy/term/11069,http://dewey.info/class/446/e23/,
http://bartoc.org/en/taxonomy/term/11070,http://dewey.info/class/447/e23/,
http://bartoc.org/en/taxonomy/term/11071,http://dewey.info/class/448/e23/,
http://bartoc.org/en/taxonomy/term/11072,http://dewey.info/class/449/e23/,
http://bartoc.org/en/taxonomy/term/11073,http://dewey.info/class/451/e23/,
http://bartoc.org/en/taxonomy/term/11074,http://dewey.info/class/452/e23/,
http://bartoc.org/en/taxonomy/term/11075,http://dewey.info/class/453/e23/,
http://bartoc.org/en/taxonomy/term/11076,http://dewey.info/class/454/e23/,
http://bartoc.org/en/taxonomy/term/11077,http://dewey.info/class/455/e23/,
http://bartoc.org/en/taxonomy/term/11078,http://dewey.info/class/456/e23/,
http://bartoc.org/en/taxonomy/term/11079,http://dewey.info/class/457/e23/,
http://bartoc.org/en/taxonomy/term/11080,http://dewey.info/class/458/e23/,
http://bartoc.org/en/taxonomy/term/11081,http://dewey.info/class/459/e23/,
http://bartoc.org/en/taxonomy/term/11082,http://dewey.info/class/461/e23/,
http://bartoc.org/en/taxonomy/term/11083,http://dewey.info/class/462/e23/,
http://bartoc.org/en/taxonomy/term/11084,http://dewey.info/class/463/e23/,
http://bartoc.org/en/taxonomy/term/11085,http://dewey.info/class/464/e23/,
http://bartoc.org/en/taxonomy/term/11086,http://dewey.info/class/465/e23/,
http://bartoc.org/en/taxonomy/term/11087,http://dewey.info/class/466/e23/,
http://bartoc.org/en/taxonomy/term/11088,http://dewey.info/class/467/e23/,
http://bartoc.org/en/taxonomy/term/11089,http://dewey.info/class/468/e23/,
http://bartoc.org/en/taxonomy/term/11090,http://dewey.info/class/469/e23/,
http://bartoc.org/en/taxonomy/term/11091,http://dewey.info/class/471/e23/,
http://bartoc.org/en/taxonomy/term/11092,http://dewey.info/class/472/e23/,
http://bartoc.org/en/taxonomy/term/11093,http://dewey.info/class/473/e23/,
http://bartoc.org/en/taxonomy/term/11094,http://dewey.info/class/474/e23/,
http://bartoc.org/en/taxonomy/term/11095,http://dewey.info/class/475/e23/,
http://bartoc.org/en/taxonomy/term/11096,http://dewey.info/class/476/e23/,
http://bartoc.org/en/taxonomy/term/11097,http://dewey.info/class/477/e23/,
http://bartoc.org/en/taxonomy/term/11098,http://dewey.info/class/478/e23/,
http://bartoc.org/en/taxonomy/term/11099,http://dewey.info/class/479/e23/,
http://bartoc.org/en/taxonomy/term/11100,http://dewey.info/class/481/e23/,
http://bartoc.org/en/taxonomy/term/11101,http://dewey.info/class/482/e23/,
http://bartoc.org/en/taxonomy/term/11102,http://dewey.info/class/483/e23/,
http://bartoc.org/en/taxonomy/term/11103,http://dewey.info/class/484/e23/,
http://bartoc.org/en/taxonomy/term/11104,http://dewey.info/class/485/e23/,
http://bartoc.org/en/taxonomy/term/11105,http://dewey.info/class/486/e23/,
http://bartoc.org/en/taxonomy/term/11106,http://dewey.info/class/487/e23/,
http://bartoc.org/en/taxonomy/term/11107,http://dewey.info/class/488/e23/,
http://bartoc.org/en/taxonomy/term/11108,http://dewey.info/class/489/e23/,
http://bartoc.org/en/taxonomy/term/11109,http://dewey.info/class/491/e23/,
http://bartoc.org/en/taxonomy/term/11110,http://dewey.info/class/492/e23/,
http://bartoc.org/en/taxonomy/term/11111,http://dewey.info/class/493/e23/,
http://bartoc.org/en/taxonomy/term/11112,http://dewey.info/class/494/e23/,
http://bartoc.org/en/taxonomy/term/11113,http://dewey.info/class/495/e23/,
http://bartoc.org/en/taxonomy/term/11114,http://dewey.info/class/496/e23/,
http://bartoc.org/en/taxonomy/term/11115,http://dewey.info/class/497/e23/,
http://bartoc.org/en/taxonomy/term/11116,http://dewey.info/class/498/e23/,
http://bartoc.org/en/taxonomy/term/11117,http://dewey.info/class/499/e23/,
http://bartoc.org/en/taxonomy/term/11118,http://dewey.info/class/501/e23/,
http://bartoc.org/en/taxonomy/term/11119,http://dewey.info/class/502/e23/,
http://bartoc.org/en/taxonomy/term/11120,http://dewey.info/class/503/e23/,
http://bartoc.org/en/taxonomy/term/11121,http://dewey.info/class/504/e23/,
http://bartoc.org/en/taxonomy/term/11122,http://dewey.info/class/505/e23/,
http://bartoc.org/en/taxonomy/term/11123,http://dewey.info/class/506/e23/,
http://bartoc.org/en/taxonomy/term/11124,http://dewey.info/class/507/e23/,
http://bartoc.org/en/taxonomy/term/11125,http://dewey.info/class/508/e23/,
http://bartoc.org/en/taxonomy/term/11126,http://dewey.info/class/509/e23/,
http://bartoc.org/en/taxonomy/term/11127,http://dewey.info/class/511/e23/,
http://bartoc.org/en/taxonomy/term/11128,http://dewey.info/class/512/e23/,
http://bartoc.org/en/taxonomy/term/11129,http://dewey.info/class/513/e23/,
http://bartoc.org/en/taxonomy/term/11130,http://dewey.info/class/514/e23/,
http://bartoc.org/en/taxonomy/term/11131,http://dewey.info/class/515/e23/,
http://bartoc.org/en/taxonomy/term/11132,http://dewey.info/class/516/e23/,
http://bartoc.org/en/taxonomy/term/11133,http://dewey.info/class/517/e23/,
http://bartoc.org/en/taxonomy/term/11134,http://dewey.info/class/518/e23/,
http://bartoc.org/en/taxonomy/term/11135,http://dewey.info/class/519/e23/,
http://bartoc.org/en/taxonomy/term/11136,http://dewey.info/class/521/e23/,
http://bartoc.org/en/taxonomy/term/11137,http://dewey.info/class/522/e23/,
http://bartoc.org/en/taxonomy/term/11138,http://dewey.info/class/523/e23/,
http://bartoc.org/en/taxonomy/term/11139,http://dewey.info/class/524/e23/,
http://bartoc.org/en/taxonomy/term/11140,http://dewey.info/class/525/e23/,
http://bartoc.org/en/taxonomy/term/11141,http://dewey.info/class/526/e23/,
http://bartoc.org/en/taxonomy/term/11142,http://dewey.info/class/527/e23/,
http://bartoc.org/en/taxonomy/term/11143,http://dewey.info/class/528/e23/,
http://bartoc.org/en/taxonomy/term/11144,http://dewey.info/class/529/e23/,
http://bartoc.org/en/taxonomy/term/11145,http://dewey.info/class/531/e23/,
http://bartoc.org/en/taxonomy/term/11146,http://dewey.info/class/532/e23/,
http://bartoc.org/en/taxonomy/term/11147,http://dewey.info/class/533/e23/,
http://bartoc.org/en/taxonomy/term/11148,http://dewey.info/class/534/e23/,
http://bartoc.org/en/taxonomy/term/11149,http://dewey.info/class/535/e23/,
http://bartoc.org/en/taxonomy/term/11150,http://dewey.info/class/536/e23/,
http://bartoc.org/en/taxonomy/term/11151,http://dewey.info/class/537/e23/,
http://bartoc.org/en/taxonomy/term/11152,http://dewey.info/class/538/e23/,
http://bartoc.org/en/taxonomy/term/11153,http://dewey.info/class/539/e23/,
http://bartoc.org/en/taxonomy/term/11154,http://dewey.info/class/541/e23/,
http://bartoc.org/en/taxonomy/term/11155,http://dewey.info/class/542/e23/,
http://bartoc.org/en/taxonomy/term/11156,http://dewey.info/class/543/e23/,
http://bartoc.org/en/taxonomy/term/11157,http://dewey.info/class/544/e23/,
http://bartoc.org/en/taxonomy/term/11158,http://dewey.info/class/545/e23/,
http://bartoc.org/en/taxonomy/term/11159,http://dewey.info/class/546/e23/,
http://bartoc.org/en/taxonomy/term/11160,http://dewey.info/class/547/e23/,
http://bartoc.org/en/taxonomy/term/11161,http://dewey.info/class/548/e23/,
http://bartoc.org/en/taxonomy/term/11162,http://dewey.info/class/549/e23/,
http://bartoc.org/en/taxonomy/term/11163,http://dewey.info/class/551/e23/,
http://bartoc.org/en/taxonomy/term/11164,http://dewey.info/class/552/e23/,
http://bartoc.org/en/taxonomy/term/11165,http://dewey.info/class/553/e23/,
http://bartoc.org/en/taxonomy/term/11166,http://dewey.info/class/554/e23/,
http://bartoc.org/en/taxonomy/term/11167,http://dewey.info/class/555/e23/,
http://bartoc.org/en/taxonomy/term/11168,http://dewey.info/class/556/e23/,
http://bartoc.org/en/taxonomy/term/11169,http://dewey.info/class/557/e23/,
http://bartoc.org/en/taxonomy/term/11170,http://dewey.info/class/558/e23/,
http://bartoc.org/en/taxonomy/term/11171,http://dewey.info/class/559/e23/,
http://bartoc.org/en/taxonomy/term/11172,http://dewey.info/class/561/e23/,
http://bartoc.org/en/taxonomy/term/11173,http://dewey.info/class/562/e23/,
http://bartoc.org/en/taxonomy/term/11174,http://dewey.info/class/563/e23/,
http://bartoc.org/en/taxonomy/term/11175,http://dewey.info/class/564/e23/,
http://bartoc.org/en/taxonomy/term/11176,http://dewey.info/class/565/e23/,
http://bartoc.org/en/taxonomy/term/11177,http://dewey.info/class/566/e23/,
http://bartoc.org/en/taxonomy/term/11178,http://dewey.info/class/567/e23/,
http://bartoc.org/en/taxonomy/term/11179,http://dewey.info/class/568/e23/,
http://bartoc.org/en/taxonomy/term/11180,http://dewey.info/class/569/e23/,
http://bartoc.org/en/taxonomy/term/11181,http://dewey.info/class/571/e23/,
http://bartoc.org/en/taxonomy/term/11182,http://dewey.info/class/572/e23/,
http://bartoc.org/en/taxonomy/term/11183,http://dewey.info/class/573/e23/,
http://bartoc.org/en/taxonomy/term/11184,http://dewey.info/class/574/e23/,
http://bartoc.org/en/taxonomy/term/11185,http://dewey.info/class/575/e23/,
http://bartoc.org/en/taxonomy/term/11186,http://dewey.info/class/576/e23/,
http://bartoc.org/en/taxonomy/term/11187,http://dewey.info/class/577/e23/,
http://bartoc.org/en/taxonomy/term/11188,http://dewey.info/class/578/e23/,
http://bartoc.org/en/taxonomy/term/11189,http://dewey.info/class/579/e23/,
http://bartoc.org/en/taxonomy/term/11190,http://dewey.info/class/581/e23/,
http://bartoc.org/en/taxonomy/term/11191,http://dewey.info/class/582/e23/,
http://bartoc.org/en/taxonomy/term/11192,http://dewey.info/class/583/e23/,
http://bartoc.org/en/taxonomy/term/11193,http://dewey.info/class/584/e23/,
http://bartoc.org/en/taxonomy/term/11194,http://dewey.info/class/585/e23/,
http://bartoc.org/en/taxonomy/term/11195,http://dewey.info/class/586/e23/,
http://bartoc.org/en/taxonomy/term/11196,http://dewey.info/class/587/e23/,
http://bartoc.org/en/taxonomy/term/11197,http://dewey.info/class/588/e23/,
http://bartoc.org/en/taxonomy/term/11198,http://dewey.info/class/589/e23/,
http://bartoc.org/en/taxonomy/term/11199,http://dewey.info/class/591/e23/,
http://bartoc.org/en/taxonomy/term/11200,http://dewey.info/class/592/e23/,
http://bartoc.org/en/taxonomy/term/11201,http://dewey.info/class/593/e23/,
http://bartoc.org/en/taxonomy/term/11202,http://dewey.info/class/594/e23/,
http://bartoc.org/en/taxonomy/term/11203,http://dewey.info/class/595/e23/,
http://bartoc.org/en/taxonomy/term/11204,http://dewey.info/class/596/e23/,
http://bartoc.org/en/taxonomy/term/11205,http://dewey.info/class/597/e23/,
http://bartoc.org/en/taxonomy/term/11206,http://dewey.info/class/598/e23/,
http://bartoc.org/en/taxonomy/term/11207,http://dewey.info/class/599/e23/,
http://bartoc.org/en/taxonomy/term/11208,http://dewey.info/class/601/e23/,
http://bartoc.org/en/taxonomy/term/11209,http://dewey.info/class/602/e23/,
http://bartoc.org/en/taxonomy/term/11210,http://dewey.info/class/603/e23/,
http://bartoc.org/en/taxonomy/term/11211,http://dewey.info/class/604/e23/,
http://bartoc.org/en/taxonomy/term/11212,http://dewey.info/class/605/e23/,
http://bartoc.org/en/taxonomy/term/11213,http://dewey.info/class/606/e23/,
http://bartoc.org/en/taxonomy/term/11214,http://dewey.info/class/607/e23/,
http://bartoc.org/en/taxonomy/term/11215,http://dewey.info/class/608/e23/,
http://bartoc.org/en/taxonomy/term/11216,http://dewey.info/class/609/e23/,
http://bartoc.org/en/taxonomy/term/11217,http://dewey.info/class/611/e23/,
http://bartoc.org/en/taxonomy/term/11218,http://dewey.info/class/612/e23/,
http://bartoc.org/en/taxonomy/term/11219,http://dewey.info/class/613/e23/,
http://bartoc.org/en/taxonomy/term/11220,http://dewey.info/class/614/e23/,
http://bartoc.org/en/taxonomy/term/11221,http://dewey.info/class/615/e23/,
http://bartoc.org/en/taxonomy/term/11222,http://dewey.info/class/616/e23/,
http://bartoc.org/en/taxonomy/term/11223,http://dewey.info/class/617/e23/,
http://bartoc.org/en/taxonomy/term/11224,http://dewey.info/class/618/e23/,
http://bartoc.org/en/taxonomy/term/11225,http://dewey.info/class/619/e23/,
http://bartoc.org/en/taxonomy/term/11226,http://dewey.info/class/621/e23/,
http://bartoc.org/en/taxonomy/term/11227,http://dewey.info/class/622/e23/,
http://bartoc.org/en/taxonomy/term/11228,http://dewey.info/class/623/e23/,
http://bartoc.org/en/taxonomy/term/11229,http://dewey.info/class/624/e23/,
http://bartoc.org/en/taxonomy/term/11230,http://dewey.info/class/625/e23/,
http://bartoc.org/en/taxonomy/term/11231,http://dewey.info/class/626/e23/,
http://bartoc.org/en/taxonomy/term/11232,http://dewey.info/class/627/e23/,
http://bartoc.org/en/taxonomy/term/11233,http://dewey.info/class/628/e23/,
http://bartoc.org/en/taxonomy/term/11234,http://dewey.info/class/629/e23/,
http://bartoc.org/en/taxonomy/term/11235,http://dewey.info/class/631/e23/,
http://bartoc.org/en/taxonomy/term/11236,http://dewey.info/class/632/e23/,
http://bartoc.org/en/taxonomy/term/11237,http://dewey.info/class/633/e23/,
http://bartoc.org/en/taxonomy/term/11238,http://dewey.info/class/634/e23/,
http://bartoc.org/en/taxonomy/term/11239,http://dewey.info/class/635/e23/,
http://bartoc.org/en/taxonomy/term/11240,http://dewey.info/class/636/e23/,
http://bartoc.org/en/taxonomy/term/11241,http://dewey.info/class/637/e23/,
http://bartoc.org/en/taxonomy/term/11242,http://dewey.info/class/638/e23/,
http://bartoc.org/en/taxonomy/term/11243,http://dewey.info/class/639/e23/,
http://bartoc.org/en/taxonomy/term/11244,http://dewey.info/class/641/e23/,
http://bartoc.org/en/taxonomy/term/11245,http://dewey.info/class/642/e23/,
http://bartoc.org/en/taxonomy/term/11246,http://dewey.info/class/643/e23/,
http://bartoc.org/en/taxonomy/term/11247,http://dewey.info/class/644/e23/,
http://bartoc.org/en/taxonomy/term/11248,http://dewey.info/class/645/e23/,
http://bartoc.org/en/taxonomy/term/11249,http://dewey.info/class/646/e23/,
http://bartoc.org/en/taxonomy/term/11250,http://dewey.info/class/647/e23/,
http://bartoc.org/en/taxonomy/term/11251,http://dewey.info/class/648/e23/,
http://bartoc.org/en/taxonomy/term/11252,http://dewey.info/class/649/e23/,
http://bartoc.org/en/taxonomy/term/11253,http://dewey.info/class/651/e23/,
http://bartoc.org/en/taxonomy/term/11254,http://dewey.info/class/652/e23/,
http://bartoc.org/en/taxonomy/term/11255,http://dewey.info/class/653/e23/,
http://bartoc.org/en/taxonomy/term/11256,http://dewey.info/class/654/e23/,
http://bartoc.org/en/taxonomy/term/11257,http://dewey.info/class/655/e23/,
http://bartoc.org/en/taxonomy/term/11258,http://dewey.info/class/656/e23/,
http://bartoc.org/en/taxonomy/term/11259,http://dewey.info/class/657/e23/,
http://bartoc.org/en/taxonomy/term/11260,http://dewey.info/class/658/e23/,
http://bartoc.org/en/taxonomy/term/11261,http://dewey.info/class/659/e23/,
http://bartoc.org/en/taxonomy/term/11262,http://dewey.info/class/661/e23/,
http://bartoc.org/en/taxonomy/term/11263,http://dewey.info/class/662/e23/,
http://bartoc.org/en/taxonomy/term/11264,http://dewey.info/class/663/e23/,
http://bartoc.org/en/taxonomy/term/11265,http://dewey.info/class/664/e23/,
http://bartoc.org/en/taxonomy/term/11266,http://dewey.info/class/665/e23/,
http://bartoc.org/en/taxonomy/term/11267,http://dewey.info/class/666/e23/,
http://bartoc.org/en/taxonomy/term/11268,http://dewey.info/class/667/e23/,
http://bartoc.org/en/taxonomy/term/11269,http://dewey.info/class/668/e23/,
http://bartoc.org/en/taxonomy/term/11270,http://dewey.info/class/669/e23/,
http://bartoc.org/en/taxonomy/term/11271,http://dewey.info/class/671/e23/,
http://bartoc.org/en/taxonomy/term/11272,http://dewey.info/class/672/e23/,
http://bartoc.org/en/taxonomy/term/11273,http://dewey.info/class/673/e23/,
http://bartoc.org/en/taxonomy/term/11274,http://dewey.info/class/674/e23/,
http://bartoc.org/en/taxonomy/term/11275,http://dewey.info/class/675/e23/,
http://bartoc.org/en/taxonomy/term/11276,http://dewey.info/class/676/e23/,
http://bartoc.org/en/taxonomy/term/11277,http://dewey.info/class/677/e23/,
http://bartoc.org/en/taxonomy/term/11278,http://dewey.info/class/678/e23/,
http://bartoc.org/en/taxonomy/term/11279,http://dewey.info/class/679/e23/,
http://bartoc.org/en/taxonomy/term/11280,http://dewey.info/class/681/e23/,
http://bartoc.org/en/taxonomy/term/11281,http://dewey.info/class/682/e23/,
http://bartoc.org/en/taxonomy/term/11282,http://dewey.info/class/683/e23/,
http://bartoc.org/en/taxonomy/term/11283,http://dewey.info/class/684/e23/,
http://bartoc.org/en/taxonomy/term/11284,http://dewey.info/class/685/e23/,
http://bartoc.org/en/taxonomy/term/11285,http://dewey.info/class/686/e23/,
http://bartoc.org/en/taxonomy/term/11286,http://dewey.info/class/687/e23/,
http://bartoc.org/en/taxonomy/term/11287,http://dewey.info/class/688/e23/,
http://bartoc.org/en/taxonomy/term/11288,http://dewey.info/class/689/e23/,
http://bartoc.org/en/taxonomy/term/11289,http://dewey.info/class/691/e23/,
http://bartoc.org/en/taxonomy/term/11290,http://dewey.info/class/692/e23/,
http://bartoc.org/en/taxonomy/term/11291,http://dewey.info/class/693/e23/,
http://bartoc.org/en/taxonomy/term/11292,http://dewey.info/class/694/e23/,
http://bartoc.org/en/taxonomy/term/11293,http://dewey.info/class/695/e23/,
http://bartoc.org/en/taxonomy/term/11294,http://dewey.info/class/696/e23/,
http://bartoc.org/en/taxonomy/term/11295,http://dewey.info/class/697/e23/,
http://bartoc.org/en/taxonomy/term/11296,http://dewey.info/class/698/e23/,
http://bartoc.org/en/taxonomy/term/11297,http://dewey.info/class/699/e23/,
http://bartoc.org/en/taxonomy/term/11299,http://dewey.info/class/701/e23/,
http://bartoc.org/en/taxonomy/term/11300,http://dewey.info/class/702/e23/,
http://bartoc.org/en/taxonomy/term/11301,http://dewey.info/class/703/e23/,
http://bartoc.org/en/taxonomy/term/11302,http://dewey.info/class/704/e23/,
http://bartoc.org/en/taxonomy/term/11303,http://dewey.info/class/705/e23/,
http://bartoc.org/en/taxonomy/term/11304,http://dewey.info/class/706/e23/,
http://bartoc.org/en/taxonomy/term/11305,http://dewey.info/class/707/e23/,
http://bartoc.org/en/taxonomy/term/11306,http://dewey.info/class/708/e23/,
http://bartoc.org/en/taxonomy/term/11307,http://dewey.info/class/709/e23/,
http://bartoc.org/en/taxonomy/term/11308,http://dewey.info/class/711/e23/,
http://bartoc.org/en/taxonomy/term/11309,http://dewey.info/class/712/e23/,
http://bartoc.org/en/taxonomy/term/11310,http://dewey.info/class/713/e23/,
http://bartoc.org/en/taxonomy/term/11311,http://dewey.info/class/714/e23/,
http://bartoc.org/en/taxonomy/term/11312,http://dewey.info/class/715/e23/,
http://bartoc.org/en/taxonomy/term/11313,http://dewey.info/class/716/e23/,
http://bartoc.org/en/taxonomy/term/11314,http://dewey.info/class/717/e23/,
http://bartoc.org/en/taxonomy/term/11315,http://dewey.info/class/718/e23/,
http://bartoc.org/en/taxonomy/term/11316,http://dewey.info/class/719/e23/,
http://bartoc.org/en/taxonomy/term/11317,http://dewey.info/class/721/e23/,
http://bartoc.org/en/taxonomy/term/11318,http://dewey.info/class/722/e23/,
http://bartoc.org/en/taxonomy/term/11319,http://dewey.info/class/723/e23/,
http://bartoc.org/en/taxonomy/term/11320,http://dewey.info/class/724/e23/,
http://bartoc.org/en/taxonomy/term/11321,http://dewey.info/class/725/e23/,
http://bartoc.org/en/taxonomy/term/11322,http://dewey.info/class/726/e23/,
http://bartoc.org/en/taxonomy/term/11323,http://dewey.info/class/727/e23/,
http://bartoc.org/en/taxonomy/term/11324,http://dewey.info/class/728/e23/,
http://bartoc.org/en/taxonomy/term/11325,http://dewey.info/class/729/e23/,
http://bartoc.org/en/taxonomy/term/11326,http://dewey.info/class/731/e23/,
http://bartoc.org/en/taxonomy/term/11327,http://dewey.info/class/732/e23/,
http://bartoc.org/en/taxonomy/term/11328,http://dewey.info/class/733/e23/,
http://bartoc.org/en/taxonomy/term/11329,http://dewey.info/class/734/e23/,
http://bartoc.org/en/taxonomy/term/11330,http://dewey.info/class/735/e23/,
http://bartoc.org/en/taxonomy/term/11331,http://dewey.info/class/736/e23/,
http://bartoc.org/en/taxonomy/term/11332,http://dewey.info/class/737/e23/,
http://bartoc.org/en/taxonomy/term/11333,http://dewey.info/class/738/e23/,
http://bartoc.org/en/taxonomy/term/11334,http://dewey.info/class/739/e23/,
http://bartoc.org/en/taxonomy/term/11335,http://dewey.info/class/741/e23/,
http://bartoc.org/en/taxonomy/term/11336,http://dewey.info/class/742/e23/,
http://bartoc.org/en/taxonomy/term/11337,http://dewey.info/class/743/e23/,
http://bartoc.org/en/taxonomy/term/11338,http://dewey.info/class/744/e23/,
http://bartoc.org/en/taxonomy/term/11339,http://dewey.info/class/745/e23/,
http://bartoc.org/en/taxonomy/term/11340,http://dewey.info/class/746/e23/,
http://bartoc.org/en/taxonomy/term/11341,http://dewey.info/class/747/e23/,
http://bartoc.org/en/taxonomy/term/11342,http://dewey.info/class/748/e23/,
http://bartoc.org/en/taxonomy/term/11343,http://dewey.info/class/749/e23/,
http://bartoc.org/en/taxonomy/term/11344,http://dewey.info/class/751/e23/,
http://bartoc.org/en/taxonomy/term/11345,http://dewey.info/class/752/e23/,
http://bartoc.org/en/taxonomy/term/11346,http://dewey.info/class/753/e23/,
http://bartoc.org/en/taxonomy/term/11347,http://dewey.info/class/754/e23/,
http://bartoc.org/en/taxonomy/term/11348,http://dewey.info/class/755/e23/,
http://bartoc.org/en/taxonomy/term/11349,http://dewey.info/class/756/e23/,
http://bartoc.org/en/taxonomy/term/11350,http://dewey.info/class/757/e23/,
http://bartoc.org/en/taxonomy/term/11351,http://dewey.info/class/758/e23/,
http://bartoc.org/en/taxonomy/term/11352,http://dewey.info/class/759/e23/,
http://bartoc.org/en/taxonomy/term/11353,http://dewey.info/class/761/e23/,
http://bartoc.org/en/taxonomy/term/11354,http://dewey.info/class/762/e23/,
http://bartoc.org/en/taxonomy/term/11355,http://dewey.info/class/763/e23/,
http://bartoc.org/en/taxonomy/term/11356,http://dewey.info/class/764/e23/,
http://bartoc.org/en/taxonomy/term/11357,http://dewey.info/class/765/e23/,
http://bartoc.org/en/taxonomy/term/11358,http://dewey.info/class/766/e23/,
http://bartoc.org/en/taxonomy/term/11359,http://dewey.info/class/767/e23/,
http://bartoc.org/en/taxonomy/term/11360,http://dewey.info/class/768/e23/,
http://bartoc.org/en/taxonomy/term/11361,http://dewey.info/class/769/e23/,
http://bartoc.org/en/taxonomy/term/11362,http://dewey.info/class/771/e23/,
http://bartoc.org/en/taxonomy/term/11363,http://dewey.info/class/772/e23/,
http://bartoc.org/en/taxonomy/term/11364,http://dewey.info/class/773/e23/,
